kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-3.6.sm_70.ptx 609 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 606 : 156 624 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 605 : 156 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 604 : 156 2964 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 603 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 602 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 601 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 600 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 599 : 156 1404 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 598 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 597 : 156 3900 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 595 : 1248 5460 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 594 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 591 : 234 1170 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 590 : 234 4212 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 589 : 234 4446 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 588 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 587 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 586 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 585 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 584 : 234 2106 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 583 : 234 6084 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 582 : 234 5850 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 580 : 1248 5070 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 579 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 576 : 312 1560 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 575 : 312 5616 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 574 : 312 5928 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 573 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 572 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 571 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 570 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 569 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 568 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 567 : 312 7800 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 565 : 1248 4680 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 564 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 561 : 390 2340 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 560 : 390 7020 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 559 : 390 7410 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 558 : 390 3510 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 557 : 390 10530 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 556 : 390 3510 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 555 : 390 10530 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 554 : 390 3510 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 553 : 390 10530 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 552 : 390 9750 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 550 : 1248 4290 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 549 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 546 : 468 2808 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 545 : 468 8424 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 544 : 468 8892 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 543 : 468 4212 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 542 : 468 12636 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 541 : 468 4212 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 540 : 468 12636 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 539 : 468 4212 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 538 : 468 13104 0 234 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 537 : 468 12168 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 535 : 1248 3900 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 534 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 531 : 546 3822 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 530 : 546 9828 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 529 : 546 10374 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 528 : 546 4914 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 527 : 546 15288 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 526 : 546 4914 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 525 : 546 15288 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 524 : 546 4914 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 523 : 546 15834 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 522 : 546 14196 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 520 : 1248 3510 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 519 : 1248 6240 0 0 0 0 0 0 0 
